436,9,14,20,22,33,34,1512266579,45826260,1414987,50000,5000
437,11,16,29,38,41,44,2096245438,63522590,1630051,50000,5000
438,6,12,20,26,29,38,1377142167,50383250,1585352,50000,5000
439,17,20,30,31,37,40,1900077375,57578103,1322253,50000,5000
440,10,22,28,34,36,44,1995873000,48679830,1335033,50000,5000
441,1,23,28,30,34,35,3170417063,50324081,1875432,50000,5000
442,25,27,29,36,38,40,1413413042,78522947,1668073,50000,5000
443,4,6,10,19,20,44,1327597584,48570644,1193883,50000,5000
444,11,13,23,35,43,45,4154188625,79888243,1635508,50000,5000
445,13,20,21,30,39,45,1791683036,74653460,1766946,50000,5000
446,1,11,12,14,26,35,4051247625,49405459,1473181,50000,5000
447,2,7,8,9,17,33,2657941125,57160025,1029612,50000,5000
448,3,7,13,27,40,41,4026212750,57517325,1415687,50000,5000
449,3,10,20,26,35,43,4059715250,52047632,1567458,50000,5000
450,6,14,19,21,23,31,1990391625,58540931,1475458,50000,5000
451,12,15,20,24,30,38,882138952,61654873,1185671,50000,5000
452,8,10,18,30,32,34,1276902000,39903188,1475619,50000,5000
453,12,24,33,38,40,42,2262732375,52378065,1335419,50000,5000
454,13,25,27,34,38,41,1609125590,43658447,1343818,50000,5000
455,4,19,20,26,30,35,1635711483,59635315,1317908,50000,5000
456,1,7,12,18,23,27,1598505054,47818528,1154037,50000,5000
457,8,10,18,23,27,40,1159902825,41131306,1283647,50000,5000
458,4,9,10,32,36,40,1608812625,41251606,1496918,50000,5000
459,4,6,10,14,25,40,1655842233,41995999,1260977,50000,5000
460,8,11,28,30,43,45,3180895782,70686573,1622493,50000,5000
461,11,18,26,31,37,40,1948674875,60896090,1134931,50000,5000
462,3,20,24,32,37,45,1483559297,50719976,1418996,50000,5000
463,23,29,31,33,34,44,0,54687384,1613584,50000,5000
464,6,12,15,34,42,44,3355721106,67273025,1668457,50000,5000
465,1,8,11,13,22,38,1923662893,48788552,1295023,50000,5000
466,4,10,13,23,32,44,1530313459,41735822,1314703,50000,5000
467,2,12,14,17,24,40,1435441084,65247322,1188936,50000,5000
468,8,13,15,28,37,43,1527197167,69418054,1572269,50000,5000
469,4,21,22,34,37,38,3330131250,67275379,1738519,50000,5000
470,10,16,20,39,41,42,4333330625,80246864,1558753,50000,5000
471,6,13,29,37,39,41,1939332858,75418500,1856075,50000,5000
472,16,25,26,31,36,43,1809656090,91794150,1561587,50000,5000
473,8,13,20,22,23,36,3250418063,60192928,1650378,50000,5000
475,1,9,14,16,21,29,1693923047,68441336,1519896,50000,5000
476,9,12,13,15,37,38,3439851469,67448069,1772206,50000,5000
477,14,25,29,32,33,45,1919011829,77535832,1735877,50000,5000
478,18,29,30,37,39,43,987224759,65814984,1792627,50000,5000
479,8,23,25,27,35,44,2233046500,65677839,1607665,50000,5000
480,3,5,10,17,30,31,2996742282,39956564,1007478,50000,5000
481,3,4,23,29,40,41,4639355750,68225820,1792642,50000,5000
482,1,10,16,24,25,35,1897921179,73808046,1350971,50000,5000
483,12,15,19,22,28,34,2567196675,40364728,1134322,50000,5000
484,1,3,27,28,32,45,2305303063,72040721,1716533,50000,5000
485,17,22,26,27,36,39,1501474917,68248860,1601859,50000,5000
486,1,2,23,25,38,40,1008634125,75357722,1455946,50000,5000
487,4,8,25,27,37,41,1638830766,47502342,1376880,50000,5000
488,2,8,17,30,31,38,1330393575,67191595,1648567,50000,5000
489,2,4,8,15,20,27,2106360625,40506936,1369546,50000,5000
490,2,7,26,29,40,43,1860234161,74837007,1599318,50000,5000
491,8,17,35,36,39,42,3304634438,71067408,1619919,50000,5000
492,22,27,31,35,37,40,2493013800,51937788,1448753,50000,5000
493,20,22,26,33,36,37,1451120334,80617797,1621968,50000,5000
494,5,7,8,15,30,43,1054588407,52729421,1370486,50000,5000
495,4,13,22,27,34,44,2111645000,47991932,1346713,50000,5000
496,4,13,20,29,36,41,3285932250,47622207,1577122,50000,5000
497,19,20,23,24,43,44,2222817813,74093928,1936253,50000,5000
498,13,14,24,32,39,41,3244503094,61800059,1621441,50000,5000
499,5,20,23,27,35,40,4070480250,44244351,1344281,50000,5000
500,3,4,12,20,24,34,1351072375,29803068,1106832,50000,5000
501,1,4,10,17,31,42,3025200094,33062297,1230507,50000,5000
502,6,22,28,32,34,40,2201458125,71014779,1485465,50000,5000
503,1,5,27,30,34,36,1853634911,51489859,1673819,50000,5000
504,6,14,22,26,43,44,1443236959,74650188,1672995,50000,5000
505,7,20,22,25,38,40,1917955188,50472505,1331914,50000,5000
506,6,9,11,22,24,30,4073333875,61717180,1282536,50000,5000
507,12,13,32,33,40,41,1416438875,73264080,1442403,50000,5000
508,5,27,31,34,35,43,1599557860,68798188,1336306,50000,5000
509,12,25,29,35,42,43,2689076100,65908728,1824835,50000,5000
510,12,29,32,33,39,40,2644158150,88138605,1670558,50000,5000
511,3,7,14,23,26,42,2165579250,58529169,1420984,50000,5000
512,4,5,9,13,26,27,940094452,39170603,1210982,50000,5000
513,5,8,21,23,27,33,4589624750,42496526,1411324,50000,5000
514,1,15,20,26,35,42,4451055500,61820216,1634015,50000,5000
515,2,11,12,15,23,37,13200466875,62859367,1517296,50000,5000
516,2,8,23,41,43,44,1294190182,74146313,1773305,50000,5000
517,1,9,12,28,36,41,2659057725,55397036,1484181,50000,5000
518,14,23,30,32,34,38,2263804125,66582475,1678135,50000,5000
519,6,8,13,16,30,43,1950601393,71115676,1677010,50000,5000
520,4,22,27,28,38,40,2167205438,58573120,1332026,50000,5000
521,3,7,18,29,32,36,1693420922,42601785,1400679,50000,5000
522,4,5,13,14,37,41,2281623000,58503154,1526170,50000,5000
523,1,4,37,38,40,45,1780355840,48304229,1334029,50000,5000
524,10,11,29,38,41,45,3491695594,64661030,1739759,50000,5000
525,11,23,26,29,39,44,1501132375,54919478,1459300,50000,5000
527,1,12,22,32,33,42,1032386366,77132315,1137183,50000,5000
528,5,17,25,31,39,40,1197889125,25536397,1212662,50000,5000
529,18,20,24,27,31,42,1749114797,70671305,1552699,50000,5000
530,16,23,27,29,33,41,1231656239,56450911,1558342,50000,5000
531,1,5,9,21,27,35,1521519750,54339992,1410557,50000,5000
532,16,17,23,24,29,44,2216896286,99476116,1747554,50000,5000
533,9,14,15,17,31,33,1785671579,54111260,1569477,50000,5000
534,10,24,26,29,37,38,14215763250,43078071,1541506,50000,5000
535,11,12,14,15,18,39,4935603000,79606500,1632144,50000,5000
536,7,8,18,32,37,43,1308523603,59973999,1431361,50000,5000
537,12,23,26,30,36,43,2104038911,70134631,1699940,50000,5000
538,6,10,18,31,32,34,4688021625,48833559,1359636,50000,5000
539,3,19,22,31,42,43,1621036667,57894167,1600761,50000,5000
540,3,12,13,15,34,36,1989365250,89266390,1647216,50000,5000
541,8,13,26,28,32,34,1269327171,58177496,1611565,50000,5000
542,5,6,19,26,41,45,2335152563,89813561,1603814,50000,5000
543,13,18,26,31,34,44,1112934844,47358930,1131032,50000,5000
544,5,17,21,25,36,44,1046388433,48237765,1484725,50000,5000
545,4,24,25,27,34,35,1198994353,52337056,1468375,50000,5000
546,8,17,20,27,37,43,405939950,36903632,652637,50000,5000
547,6,7,15,22,34,39,2838444450,43803156,1528018,50000,5000
548,1,12,13,21,32,45,1736871891,50344113,1406944,50000,5000
549,29,31,35,38,40,44,1760805047,67078288,1578844,50000,5000
550,1,7,14,20,34,37,1118679205,35360550,751801,50000,5000
551,3,6,20,24,27,44,13526973750,70452989,1565622,50000,5000
552,1,10,20,32,35,40,1330824225,49289787,1226793,50000,5000
553,2,7,17,28,29,39,2249631438,43262144,1365897,50000,5000
554,13,14,17,32,41,42,6813893625,55397510,1530525,50000,5000
555,11,17,21,24,26,36,1711027360,49594996,1468063,50000,5000
556,12,20,23,28,30,44,2005209161,57058798,1657981,50000,5000
557,4,20,26,28,35,40,1888069286,51226687,1465568,50000,5000
558,12,15,19,26,40,43,1315913663,43003715,1557663,50000,5000
559,11,12,25,32,44,45,1926145608,53504045,1434975,50000,5000
560,1,4,20,23,29,45,1976697215,57653669,1562431,50000,5000
561,5,7,18,37,42,45,2753712225,55969761,1600252,50000,5000
562,4,11,13,17,20,31,1166694614,41940003,1195607,50000,5000
563,5,10,16,17,31,32,1932735643,59338375,1373239,50000,5000
564,14,19,25,26,27,34,1934801143,70539625,1368871,50000,5000
565,4,10,18,27,40,45,1742064469,59557760,1244777,50000,5000
566,4,5,6,25,26,43,3508951032,66837163,1504374,50000,5000
567,1,10,15,16,32,41,2318659438,43748292,1498811,50000,5000
568,1,3,17,20,31,44,1305167550,43505585,1179014,50000,5000
569,3,6,13,23,24,35,3467925188,64220837,1355188,50000,5000
570,1,12,26,27,29,33,1527791625,60307565,1456890,50000,5000
571,11,18,21,26,38,43,1966538465,69524088,1523437,50000,5000
572,3,13,18,33,37,45,1668216188,41967703,1282750,50000,5000
573,2,4,20,34,35,43,1645691766,43885114,1352809,50000,5000
574,14,15,16,19,25,43,6965184938,70355404,1844106,50000,5000
575,2,8,20,30,33,34,1699267875,50348678,1522642,50000,5000
576,10,11,15,25,35,41,4321966000,40018204,1384359,50000,5000
577,16,17,22,31,34,37,4484438375,53386172,1469345,50000,5000
579,5,7,20,22,37,42,1396068444,55640409,1446840,50000,5000
580,5,7,9,11,32,35,2028610500,56350292,1421449,50000,5000
581,3,5,14,20,42,44,1844554547,63061694,1777028,50000,5000
582,2,12,14,33,40,41,3560558719,41643962,1455369,50000,5000
583,8,17,27,33,40,44,1341848353,48236379,1347238,50000,5000
584,7,18,30,39,40,41,5033183250,78643489,1718984,50000,5000
585,6,7,10,16,38,41,1620546334,54018212,1590851,50000,5000
586,2,7,12,15,21,34,1778354344,51546503,1510280,50000,5000
587,14,21,29,31,32,37,4974577375,57843923,1730890,50000,5000
588,2,8,15,22,25,41,2889342075,55995002,1436626,50000,5000
589,6,8,28,33,38,39,2136877983,59357722,1599118,50000,5000
590,20,30,36,38,41,45,2185183983,82238107,1860863,50000,5000
591,8,13,14,30,38,39,2964676200,65014829,1665923,50000,5000
592,2,5,6,13,28,44,2356381688,84156489,1675948,50000,5000
593,9,10,13,24,33,38,1532833500,37084682,1264715,50000,5000
594,2,8,13,25,28,37,1255592796,54807623,1315383,50000,5000
595,8,24,28,35,38,40,1744525219,43074697,1549656,50000,5000
596,3,4,12,14,25,43,1328267663,53994621,1340872,50000,5000
597,8,10,23,24,35,43,1057920606,49829594,1496189,50000,5000
598,4,12,24,33,38,45,833998594,44479925,1083291,50000,5000
599,5,12,17,29,34,35,1710918329,53051732,1353843,50000,5000
600,5,11,14,27,29,36,901798725,54987728,1485176,50000,5000
601,2,16,19,31,34,35,1524565209,81673137,1508475,50000,5000
602,13,14,22,27,30,38,1689530860,53635901,1344901,50000,5000
603,2,19,25,26,27,43,3452136563,76714146,1688500,50000,5000
604,2,6,18,21,33,34,1229141557,62595172,1553016,50000,5000
605,1,2,7,9,10,38,1394232250,52283710,914851,50000,5000
606,1,5,6,14,20,39,1311566850,49680563,1417604,50000,5000
607,8,14,23,36,38,39,3494480907,66561542,1608878,50000,5000
608,4,8,18,19,39,44,1943530018,70857866,1495681,50000,5000
609,4,8,27,34,39,40,6339311438,44959656,1303581,50000,5000
610,14,18,20,23,28,36,3516018375,68941537,1676690,50000,5000
611,2,22,27,33,36,37,3502706157,49683776,1571425,50000,5000
612,6,9,18,19,25,33,1181705250,36719655,1181921,50000,5000
613,7,8,11,16,41,44,1549831209,77491561,1511539,50000,5000
614,8,21,25,39,40,44,2540975438,55238597,1668402,50000,5000
615,10,17,18,19,23,27,1535062417,74277214,1378799,50000,5000
616,5,13,18,23,40,45,1611811250,49341161,1422187,50000,5000
617,4,5,11,12,24,27,1629701860,50533391,1090284,50000,5000
618,8,16,25,30,42,43,2881326225,53357894,1518726,50000,5000
619,6,8,13,30,35,40,4612479375,39088809,1347103,50000,5000
620,2,16,17,32,39,45,2028283233,53780238,1424643,50000,5000
621,1,2,6,16,19,42,2359723500,38060057,1517508,50000,5000
622,9,15,16,21,28,34,1630598292,71938160,1501472,50000,5000
623,7,13,30,39,41,45,1813702594,69093433,1660900,50000,5000
624,1,7,19,26,27,35,2763729450,37755867,1463220,50000,5000
625,3,6,7,20,21,39,2765184675,51207124,1393181,50000,5000
626,13,14,26,33,40,43,1717871110,50899885,1296996,50000,5000
627,2,9,22,25,31,45,1352230650,64391936,1471096,50000,5000
628,1,7,12,15,23,42,1499942875,60808495,1382012,50000,5000
629,19,28,31,38,43,44,2919433575,71554745,1841682,50000,5000
631,1,2,4,23,31,34,3919853532,56809472,1559210,50000,5000
632,15,18,21,32,35,44,1432587716,50507901,1596603,50000,5000
633,9,12,19,20,39,41,1217257094,51798175,1360825,50000,5000
634,4,10,11,12,20,27,1077935106,43250483,1057757,50000,5000
635,11,13,25,26,29,33,1855587235,70689038,1499465,50000,5000
636,6,7,15,16,20,31,1832362219,55526128,1238292,50000,5000
637,3,16,22,37,38,44,3899241094,57766535,1587963,50000,5000
638,7,18,22,24,31,34,2229403179,63438302,1513072,50000,5000
639,6,15,22,23,25,32,4061185219,60165707,1663058,50000,5000
640,14,15,18,21,26,35,1728768834,54024027,1582156,50000,5000
641,11,18,21,36,37,43,1990074563,53068655,1695485,50000,5000
642,8,17,18,24,39,45,1251460438,40369692,1379020,50000,5000
643,15,24,31,32,33,40,2535763625,58971248,1662796,50000,5000
644,5,13,17,23,28,36,1831451204,49835407,1299593,50000,5000
645,1,4,16,26,40,41,3696297750,88007090,1395356,50000,5000
646,2,9,24,41,43,45,2215498393,71798560,1698258,50000,5000
647,5,16,21,23,24,30,2189725608,58060907,1600677,50000,5000
648,13,19,28,37,38,43,2120987947,54988577,1517159,50000,5000
649,3,21,22,33,41,42,2948042100,54593373,1454531,50000,5000
650,3,4,7,11,31,41,2849298900,52764795,1308940,50000,5000
651,11,12,16,26,29,44,1855306454,70678342,1468968,50000,5000
652,3,13,15,40,41,44,3003483525,69525082,1664165,50000,5000
653,5,6,26,27,38,39,980958670,40873278,1146172,50000,5000
654,16,21,26,31,36,43,1879301391,36315003,1402203,50000,5000
655,7,37,38,39,40,44,1661439625,60784377,1547926,50000,5000
656,3,7,14,16,31,40,7330002750,50902797,1398589,50000,5000
657,10,14,19,39,40,43,1694762792,48887389,1627494,50000,5000
658,8,19,25,28,32,36,1634031375,64501239,1460696,50000,5000
659,7,18,19,27,29,42,1336604216,61261027,1388352,50000,5000
660,4,9,23,33,39,44,1421272575,49349743,1214141,50000,5000
661,2,3,12,20,27,38,1713025547,36254509,1248107,50000,5000
662,5,6,9,11,15,37,1689733688,52394844,1260761,50000,5000
663,3,5,8,19,38,42,2080244143,40449192,1491673,50000,5000
664,10,20,33,36,41,44,1536801338,58212172,1674076,50000,5000
665,5,6,11,17,38,44,3643230375,80960675,1356883,50000,5000
666,2,4,6,11,17,28,2396901063,50997895,1231074,50000,5000
667,15,17,25,37,42,43,2228764393,65005629,1685176,50000,5000
668,12,14,15,24,27,32,2991158625,44511290,1330824,50000,5000
669,7,8,20,29,33,38,2708173188,52080254,1389520,50000,5000
670,11,18,26,27,40,41,1191725219,61114114,1111166,50000,5000
671,7,9,10,13,31,35,3722322844,51698929,1395697,50000,5000
672,8,21,28,31,36,45,1754745000,57219946,1615788,50000,5000
673,7,10,17,29,33,44,1491453300,71021586,1333560,50000,5000
674,9,10,14,25,27,31,1770565500,49182375,1278849,50000,5000
675,1,8,11,15,18,45,3514549032,36046657,1297361,50000,5000
676,1,8,17,34,39,45,1879726500,39782572,1505287,50000,5000
677,12,15,24,36,41,44,1921114407,69229348,1505871,50000,5000
678,4,5,6,12,25,37,2288490188,55816834,1233688,50000,5000
679,3,5,7,14,26,34,2863005600,44182186,1304450,50000,5000
680,4,10,19,29,32,42,1110570563,58893894,1385739,50000,5000
681,21,24,27,29,43,44,2696328938,72873756,1871152,50000,5000
683,6,13,20,27,28,40,1010930883,59907016,996974,50000,5000
684,1,11,15,17,25,39,1688815709,40858445,1287208,50000,5000
685,6,7,12,28,38,40,1494367671,52686040,1434385,50000,5000
686,7,12,15,24,25,43,1937531719,71760435,1386676,50000,5000
687,1,8,10,13,28,42,2720029313,71579719,1528107,50000,5000
688,5,15,22,23,34,35,1967536750,55685003,1400715,50000,5000
689,7,17,19,30,36,38,2321775911,61562241,1497368,50000,5000
690,24,25,33,34,38,39,1126507625,82831444,1589317,50000,5000
691,15,27,33,35,43,45,2839296750,91590218,1662352,50000,5000
692,3,11,14,15,32,36,2301273697,61018621,1516848,50000,5000
693,1,6,11,28,34,42,1642763813,63673016,1618168,50000,5000
694,7,15,20,25,33,43,1555036388,33227274,1133739,50000,5000
695,4,18,26,33,34,38,1450214830,40283746,1343471,50000,5000
696,1,7,16,18,34,38,1632054413,61820243,1580530,50000,5000
697,2,5,8,11,33,39,1531443038,28360057,1315673,50000,5000
698,3,11,13,21,33,37,1921084125,53363448,1226746,50000,5000
699,4,5,8,16,21,29,1995411375,53210970,1478905,50000,5000
700,11,23,28,29,30,44,2082099188,67710543,1777294,50000,5000
701,3,10,14,16,36,38,1583183175,65965966,1590500,50000,5000
702,3,13,16,24,26,29,1465091387,58391324,1476636,50000,5000
703,10,28,31,33,41,44,3235784100,52872290,1568637,50000,5000
704,1,4,8,23,33,42,3865190344,54825395,1351938,50000,5000
705,1,6,17,22,28,45,3987206532,54247708,1472653,50000,5000
706,3,4,6,10,28,30,3831746063,50088184,1211811,50000,5000
707,2,12,19,24,39,44,1322167313,35734252,1318213,50000,5000
708,2,10,16,19,34,45,4099552219,52558362,1596399,50000,5000
709,10,18,30,36,39,44,1165271625,61794708,1603165,50000,5000
710,3,4,9,24,25,33,2895441150,42331011,1212497,50000,5000
711,11,15,24,35,37,45,2277413358,60385961,1424656,50000,5000
712,17,20,30,31,33,45,4034485125,57226740,1557416,50000,5000
713,2,5,15,18,19,23,1714720917,51441628,1436115,50000,5000
714,1,7,22,33,37,40,2085131733,52883776,1198943,50000,5000
715,2,7,27,33,41,44,2605510438,42713286,1391090,50000,5000
716,2,6,13,16,29,30,1358752157,77642981,1559096,50000,5000
717,2,11,19,25,28,32,2702433688,57498590,1369015,50000,5000
718,4,11,20,23,32,39,926166464,41002162,1091572,50000,5000
719,4,8,13,19,20,43,1879581334,48609863,1395729,50000,5000
720,1,12,29,34,36,37,1233770358,77805338,1619122,50000,5000
721,1,28,35,41,43,44,2273767360,75792246,1886553,50000,5000
722,12,14,21,30,39,43,4365422719,63266996,1724101,50000,5000
723,20,30,33,35,36,44,2114365360,70478846,1586469,50000,5000
724,2,8,33,35,37,41,1427789813,51919630,1557873,50000,5000
725,6,7,19,21,41,43,1579217250,61600673,1612943,50000,5000
726,1,11,21,23,34,44,1166872634,48619694,1297143,50000,5000
727,7,8,10,19,21,31,1115107742,29907105,1260620,50000,5000
728,3,6,10,30,34,37,3243464400,48265840,1446168,50000,5000
729,11,17,21,26,36,45,4198250719,79966681,1492712,50000,5000
730,4,10,14,15,18,22,2017382110,59774285,1544999,50000,5000
731,2,7,13,25,42,45,2340471054,60678880,1431106,50000,5000
732,2,4,5,17,27,32,2203270608,57121831,1247202,50000,5000
733,11,24,32,33,35,40,4016725125,46979242,1362064,50000,5000
734,6,16,37,38,41,45,1949395500,81224813,1663307,50000,5000
736,2,11,17,18,21,27,3397362225,52428430,1258283,50000,5000
737,13,15,18,24,27,41,4283061000,59486959,1474122,50000,5000
738,23,27,28,38,42,43,1634191091,62417021,1826840,50000,5000
739,7,22,29,33,34,35,4744122282,70283294,1628604,50000,5000
740,4,8,9,16,17,19,936929792,65367195,1148668,50000,5000
741,5,21,27,34,44,45,3043595938,55338108,1664077,50000,5000
742,8,10,13,36,37,40,1111814813,67382716,1492870,50000,5000
743,15,19,21,34,41,44,2608641000,66161185,1535527,50000,5000
744,10,15,18,21,34,41,1155411575,47352934,1039414,50000,5000
745,1,2,3,9,12,23,746822982,22631000,674272,50000,5000
746,3,12,33,36,42,45,2038623709,52723027,1606059,50000,5000
747,7,9,12,14,23,28,1903214584,48386812,1287696,50000,5000
748,3,10,13,22,31,32,1928246542,49023218,1493222,50000,5000
749,12,14,24,26,34,45,1350104395,45706660,1473666,50000,5000
750,1,2,15,19,24,36,2522104286,66873978,1653994,50000,5000
751,3,4,16,20,28,44,2097968110,40540447,1265743,50000,5000
752,4,16,20,33,40,43,1870358834,37407177,1377966,50000,5000
753,2,17,19,24,37,41,2711105063,46743191,1401813,50000,5000
754,2,8,17,24,29,31,3427542000,57125700,1538947,50000,5000
755,13,14,26,28,30,36,2214427266,54677217,1600309,50000,5000
756,10,14,16,18,27,28,3414434700,53686081,1524846,50000,5000
757,6,7,11,17,33,44,739839858,38079993,974573,50000,5000
758,5,9,12,30,39,43,2078969954,43999365,1277401,50000,5000
759,9,33,36,40,42,43,3032670500,68924330,1722130,50000,5000
760,10,22,27,31,42,43,2253299391,66764427,1717782,50000,5000
761,4,7,11,24,42,45,2392730518,53683057,1305058,50000,5000
762,1,3,12,21,26,41,1631432063,51302896,1330261,50000,5000
763,3,8,16,32,34,43,2138130000,63352000,1412006,50000,5000
764,7,22,24,31,34,36,2459975465,65226623,1504178,50000,5000
765,1,3,8,12,42,43,1109214250,51352512,1307419,50000,5000
766,9,30,34,35,39,41,2173637297,70687392,1671386,50000,5000
767,5,15,20,31,34,42,1163768725,63248301,1527256,50000,5000
768,7,27,29,30,38,44,1363572260,55743521,1597841,50000,5000
769,5,7,11,16,41,45,1930760042,52657093,1476117,50000,5000
770,1,9,12,23,39,43,2163099329,38455100,1252882,50000,5000
771,6,10,17,18,21,29,4362644907,59355714,1415984,50000,5000
772,5,6,11,14,21,41,1769608838,55648077,1455032,50000,5000
773,8,12,19,21,31,35,1609403080,50871937,1409061,50000,5000
774,12,15,18,28,34,42,1709721512,52241491,1602500,50000,5000
775,11,12,29,33,38,42,3470437650,78163011,1682392,50000,5000
776,8,9,18,21,28,40,2557579393,59676853,1491176,50000,5000
777,6,12,17,21,34,37,833468036,44199063,1208926,50000,5000
778,6,21,35,36,37,41,6264069500,46746788,1809379,50000,5000
779,6,12,19,24,34,41,1527709296,42436370,1118978,50000,5000
780,15,17,19,21,27,45,1667520137,67936006,1818632,50000,5000
781,11,16,18,19,24,39,1882891542,54314180,1435861,50000,5000
782,6,18,31,34,38,45,1946487625,59586356,1426347,50000,5000
783,14,15,16,17,38,45,4603964625,85258605,1642221,50000,5000
784,3,10,23,24,31,39,1908678000,56137589,1268506,50000,5000
785,4,6,15,25,26,33,2886622688,52484049,1463805,50000,5000
786,12,15,16,20,24,30,4551365250,31606704,1470080,50000,5000
788,2,10,11,19,35,39,1401475154,43378993,1345384,50000,5000
789,2,6,7,12,19,45,1140976825,40749173,1170473,50000,5000
790,3,8,19,27,30,41,1160516274,52452713,1280394,50000,5000
791,2,10,12,31,33,42,1253081893,76943625,1213219,50000,5000
792,2,7,19,25,29,36,2655736768,47667071,1582411,50000,5000
793,10,15,21,35,38,43,3750146775,51231514,1529674,50000,5000
794,6,7,18,19,30,38,2650940304,68728082,1186331,50000,5000
795,3,10,13,26,34,38,1714977000,50711686,1297617,50000,5000
796,1,21,26,36,40,41,2763490340,70088524,1678331,50000,5000
797,5,22,31,32,39,45,2397028125,94001103,1710941,50000,5000
798,2,10,14,22,32,36,2710791911,52709843,1488979,50000,5000
799,12,17,23,34,42,45,1826427225,54357954,1357737,50000,5000
800,1,4,10,12,28,45,1632246205,58675518,1373315,50000,5000
801,17,25,28,37,43,44,2256786657,59000959,1505278,50000,5000
802,10,11,12,18,24,42,1082947993,43102408,1308501,50000,5000
803,5,9,14,26,30,43,3663810225,61063504,1458059,50000,5000
804,1,10,13,26,32,36,1631996523,61061095,1460935,50000,5000
805,3,12,13,18,31,32,4266061969,53661157,1370623,50000,5000
806,14,20,23,31,37,38,2640760875,54050662,1665345,50000,5000
807,6,10,18,25,34,35,2437662322,48202363,1226365,50000,5000
808,15,21,31,32,41,43,3087620500,67122185,1573711,50000,5000
809,6,11,15,17,23,40,2921372750,52167371,1340695,50000,5000
810,5,10,13,21,39,43,2231598047,46491626,1449325,50000,5000
811,8,11,19,21,36,45,2524148197,60098767,1369057,50000,5000
812,1,3,12,14,16,43,2947954750,43352276,1491880,50000,5000
813,11,30,34,35,42,44,4591763157,71190127,1700654,50000,5000
814,2,21,28,38,42,45,3067192063,58984463,1673319,50000,5000
815,17,21,25,26,27,36,2579855358,77175161,1767371,50000,5000
816,12,18,19,29,31,39,2128107938,42350407,1374747,50000,5000
817,3,9,12,13,25,43,1868477334,51902149,1355279,50000,5000
818,14,15,25,28,29,30,1380804318,76711351,1621541,50000,5000
819,16,25,33,38,40,45,2594534840,61774640,1527995,50000,5000
820,10,21,22,30,35,42,4627313532,51414595,1552530,50000,5000
821,1,12,13,24,29,44,1316155956,55836920,1462396,50000,5000
822,9,18,20,24,27,36,5930898625,37537334,1377357,50000,5000
823,12,18,24,26,39,40,2009843917,49422392,1283972,50000,5000
824,7,9,24,29,34,38,1256646550,61600322,1491746,50000,5000
825,8,15,21,31,33,38,1658710563,62592852,1475065,50000,5000
826,13,16,24,25,33,36,2075192084,66229535,1394619,50000,5000
827,5,11,12,29,33,44,1206500375,65570673,1427474,50000,5000
828,4,7,13,29,31,39,1455185972,50853274,1602085,50000,5000
829,4,5,31,35,43,45,2444650641,72434094,1774379,50000,5000
830,5,6,16,18,37,38,2060528750,38634915,1442948,50000,5000
831,3,10,16,19,31,39,1110702258,48555290,1113486,50000,5000
832,13,14,19,26,40,43,2088204584,52205115,1465750,50000,5000
833,12,18,30,39,41,42,2356317282,59278423,1615299,50000,5000
834,6,8,18,35,42,43,1690693671,65949044,1575804,50000,5000
835,9,10,13,28,38,45,1233681125,53175911,1337469,50000,5000
836,1,9,11,14,26,28,1257843670,47338203,1316130,50000,5000
837,2,25,28,30,33,45,3144449125,66903173,1562848,50000,5000
838,9,14,17,33,36,38,3813733050,46736925,1431582,50000,5000
840,2,4,11,28,29,43,2042961788,66763458,1496676,50000,5000
841,5,11,14,30,33,38,1116095714,35934900,1269989,50000,5000
842,14,26,32,36,39,42,2035475025,80772819,1663786,50000,5000
843,19,21,30,33,34,42,4012970100,64310419,1670401,50000,5000
844,7,8,13,15,33,45,1162963542,47793023,1450080,50000,5000
845,1,16,29,33,40,45,1891217182,61914849,1701292,50000,5000
846,5,18,30,41,43,45,1596884395,50143713,1732557,50000,5000
847,12,16,26,28,30,42,2520846657,84028222,1375821,50000,5000
848,1,2,16,22,38,39,3011580858,83655024,1665961,50000,5000
849,5,13,17,29,34,39,1158252883,58602081,1223608,50000,5000
850,16,20,24,28,36,39,3377587875,61410689,1669594,50000,5000
851,14,18,22,26,31,44,2483692313,47308425,1576197,50000,5000
852,11,17,28,30,33,35,4801543407,47776552,1375013,50000,5000
853,2,8,23,26,27,44,2885006786,37398237,1667910,50000,5000
854,20,25,31,32,36,43,3421706750,77766063,1834696,50000,5000
855,8,15,17,19,43,44,2269510500,55807636,1683614,50000,5000
856,10,24,40,41,43,44,3977927550,62546031,1700842,50000,5000
857,6,10,16,28,34,38,1284915425,51811106,1357114,50000,5000
858,9,13,32,38,39,43,2202347459,80573688,1592059,50000,5000
859,8,22,35,38,39,41,1853927489,66644453,1793598,50000,5000
860,4,8,18,25,27,32,1879899825,50534942,1339533,50000,5000
861,11,17,19,21,22,25,4872108844,49970348,1439749,50000,5000
862,10,34,38,40,42,43,2190922709,52164827,1609395,50000,5000
863,16,21,28,35,39,43,2853357322,52014327,1630224,50000,5000
864,3,7,10,13,25,36,1716553637,49172110,1275645,50000,5000
865,3,15,22,32,33,45,1551729145,64655382,1619499,50000,5000
866,9,15,29,34,37,39,2240409000,49420787,1651408,50000,5000
867,14,17,19,22,24,40,3933755250,57511042,1507186,50000,5000
